Vmag,Plx,e_Plx,B-V,SpType,Amag,TargetClass
8.005403971,4.155351567,1.07580466,1.123198475,K0III,16.52498459,0
8.355681841,0.7317869455,0.7773523158,1.482495318,K5III,12.72434218,0
7.346610841,1.660367265,0.7884921428,1.317690238,G5Ib,12.58551464,0
8.128741064,0.5931823893,0.736951953,-0.08528216782,B4II,12.1674607,0
8.932509763,5.694491173,1.296293155,1.01499433,G8III,17.98331806,0
8.270529726,-0.4798006545,0.9995484517,0.08271030271,B6:IVn,11.10196323,1
8.263859943,4.802679605,1.032757326,-0.113343003,B9II/III,16.51618517,0
7.009061172,2.871497353,0.9176733804,0.5340959217,A2:V+...,15.18510078,1
6.745064254,24.9720033,0.8006278838,0.730554186,G0Vvar,19.20863939,1
5.270458058,8.240541662,0.9006679068,1.071656217,K1III,15.21227291,0
8.553780108,14.27748748,0.9036267637,0.8073628224,K0V,19.7332871,1
4.065241832,1.265706332,0.6819797317,1.196009912,G0Ia,10.59758204,0
8.177580826,3.781504419,0.6476201811,1.230681364,K1III,15.38992733,0
7.243760962,6.011618361,0.8551190944,0.9394922357,G8III,15.84968281,0
6.817705774,5.464188438,0.6573488527,0.8330234304,G8III,15.83608286,0
6.645225463,3.7212788,0.8704159015,1.386965106,K3III,15.62140959,0
8.756318228,6.974982372,0.8648024862,0.516964029,G3V,19.5483929,1
7.336483451,10.59532779,0.7994237892,0.5881978531,G1V,18.13369783,1
8.978728594,10.1283279,1.580144752,0.5269348345,G3V,19.16966034,1
8.331654969,10.42226195,1.12075388,0.6271451296,F7V,18.30743075,1
7.002920146,8.405900291,0.7419195591,0.4459850625,A9III,14.85450678,0
4.08991899,2.789092248,0.4859019376,0.8783406169,G8II,12.39010559,0
7.531520094,6.97120652,1.021746967,1.171968521,K1III,16.67950525,0
7.956521077,1.345888589,1.059079964,0.09597789214,B3/B4III:,14.1940507,0
9.78977984,3.222090153,1.701127957,0.4796969701,F3V,17.08316349,1
7.983563305,2.288083697,1.03579597,1.047178931,K3III,15.8390074,0
2.931096586,7.954956222,1.005288935,0.5550602847,G5IV,15.7811781,1
7.349535714,4.485658392,1.15375463,0.9427104919,G8III,15.34030154,0
8.389787501,7.948034933,1.027966372,0.5324136941,F7/F8V,16.81526858,1
8.819114799,1.454420434,1.455207271,1.116281022,K0III,15.53098035,0
9.638439143,2.735632946,1.861762285,-0.05481430705,B1III,17.73620352,0
8.865535605,3.836008109,1.300005201,0.4610375096,F0V,16.92138939,1
7.834347477,1.669321265,1.137566333,-0.06353224837,B8V,14.211941,1
8.645893756,7.835956518,1.265683914,1.033554123,K0III,17.73153094,0
3.897117099,7.550206564,0.5779285631,1.419993075,K1Ib/II,14.830599,0
7.239823264,1.251531793,0.9621313151,1.482295446,K1III,11.83502782,0
8.425908723,3.616614833,0.8819725673,0.9267601738,G8III,17.33425175,0
8.440018047,11.41123575,1.419163406,0.5346846789,G5V,18.81561747,1
8.626522868,3.721358508,1.066769758,-0.01548005128,B9V,16.59567793,1
8.238584872,-0.3927862137,1.078167762,1.655477536,K3III,10.31894797,0
8.447681877,6.063367174,1.23255836,0.6233377406,F5V,17.37521935,1
8.214952855,2.322740319,0.865480426,1.413860643,K2III,15.30348013,0
7.870578924,7.081580743,1.034472327,0.4237140737,F3V,17.38358324,1
7.405730657,1.619602551,0.6851500458,0.130672916,B2III,11.98222007,0
8.301867792,4.453127494,0.9591536032,0.3247665523,F2/F3V,16.15146461,1
7.610045628,2.093395952,1.340908814,0.9873913192,K0III,13.54478476,0
6.743100993,2.669135013,0.4978882135,-0.05071269238,B5V,13.62939362,1
6.797539014,6.521553762,0.8489650816,-0.04867432884,A0V,14.52345186,1
8.31060592,3.334951068,0.8786277681,0.9265711716,K0III,16.461949,0
4.093970365,8.434246888,1.032055834,0.04846951173,F6III-IV,15.61672486,1
9.176378788,0.6727225096,0.9915405394,-0.03881230783,B4III,14.10946302,0
7.67491181,0.733445075,1.109878106,0.4435288756,B8Ia,14.18738529,0
7.405670898,3.860770969,1.055908172,0.9488041163,G8III,16.55300306,0
7.953596065,5.133222939,0.9355074549,0.1477897761,A5IV,17.54613201,1
8.755673233,7.712001689,1.351723592,0.02227956126,G4V,17.63652579,1
9.748767191,2.616191354,1.327877248,1.365482896,K2III,15.80898928,0
8.969379111,2.876500459,1.329059816,0.02064296883,A0V,17.78614497,1
8.730264898,2.428230679,0.964064368,1.327302936,M2III,15.8239298,0
6.536235493,5.44273815,0.8732279921,0.9267844198,K0III,15.77088115,0
3.54005526,4.060686251,0.797439083,1.079755252,K1III,14.92145131,0
9.470436239,1.252995091,1.568359766,0.4917852485,B6Ib/II,15.47966444,0
7.624822414,3.043239112,0.8507432381,0.602223441,F3V,16.37390567,1
8.103128596,1.016679814,1.206840887,0.1428160081,B5V,13.83283467,1
9.090583275,3.022104025,1.199137864,0.3974713177,GIII+...,15.67354049,0
7.435602164,7.384142536,0.9189576692,0.523681742,F5III/IV,15.98164175,1
7.3727186,2.249232267,0.7657346712,-0.1303601911,B5IV:,13.82789933,1
8.534609819,2.515073081,0.9449481144,0.9427849133,K1III,17.46695668,0
9.432796506,0.03004542276,1.210817541,1.47915491,K3III,11.98942023,0
7.060855421,4.393973397,0.9933712369,1.189631474,K0III,15.61178038,0
2.290934335,3.035831856,0.6407453827,-0.1522108528,B2/B3II/III,11.78236741,0
7.967438181,3.287216232,0.8654262458,1.21758289,G8III,16.28089458,0
8.39887828,0.3990148615,1.11719162,1.012681775,B1.5Vn...,12.12566047,1
6.613223205,2.472603683,0.7229645891,1.419961075,M3III,13.2351351,0
9.66269255,3.65005023,1.552023346,0.5856789782,F3V,16.01044396,1
7.191204215,3.385406804,0.6956159331,1.167989186,K1III,15.72411994,0
9.156109324,-0.07472662819,0.9765967212,1.530182923,G3Ibpvar,12.09746862,0
8.809279712,-1.286207438,1.247114473,0.108748571,B0.5Ia,13.89801894,0
6.606879878,13.745204,1.153410809,0.5232374199,F5V,18.3077597,1
8.70863247,-1.448078433,0.9674849417,1.373860386,K5III,14.19828267,0
4.482063902,1.12218582,0.548302338,0.9431413202,G2Ib,11.31419362,0
8.368123233,1.944773475,1.964874277,1.0236607,G8IV,15.52856983,0
3.806919988,1.825135008,0.5336805341,-0.111638044,B8/B9II,13.46921998,0
7.852301072,6.878202522,1.140906159,0.9058144498,G8IV,17.28572822,1
2.297187212,14.2948385,0.3790629451,0.2480347521,A6V,16.93471119,1
8.754607955,1.033673863,0.9571407852,1.065620819,K1III,13.43722904,0
9.00905056,4.92679104,1.154731708,0.5682559122,F2V,17.84991683,1
8.945353743,2.651325079,1.014271075,0.7239228262,F3/F5V,16.58383294,1
8.69078927,2.066665576,1.379190204,1.092262351,G8III,14.56522175,0
9.450661868,2.516950541,1.85984496,-0.02006992604,B5Ib,17.56051416,0
8.905357474,2.144170273,1.032722283,0.8723335795,G8III,15.00238098,0
7.915557915,11.92809934,1.063276485,0.3733268728,F3V,17.36426674,1
7.244635541,2.541117358,0.4992388904,-0.02784653682,B3Vn,14.78238515,1
5.861241305,2.133850176,0.5189942983,-0.06994271151,B5V,14.3439874,1
8.413063706,7.31396053,1.131816279,-0.0008161035571,A2V,17.01416517,1
6.331783944,1.782350108,0.6772906936,-0.07546210594,B5II,10.08776944,0
9.176866278,10.33677162,1.021616511,0.632961718,F8/G0V,18.99410209,1
8.265285743,0.6484912975,1.013005378,0.001593252555,B8III,13.84182416,0
6.627943396,1.920423601,0.6563570935,0.5140879984,F0II,13.15993404,0
8.560776725,3.504137951,1.039555457,1.030556953,G8III,16.91495005,0
3.512805691,1.759746974,0.5419947247,1.266299467,K3III,12.03654969,0
8.448207223,1.997631425,0.7937959916,1.272360895,K1III,15.06487611,0
8.708158406,3.050396675,1.182917357,0.4583404244,A2/A3V,15.24657806,1
8.824622542,1.238248861,1.152151212,1.26436996,K3III,16.56909826,0
8.212398791,1.472440804,1.270133717,-0.005136705432,B6III,16.13696612,0
4.502007492,4.26974775,0.7184878406,0.1151396682,A3IV/V,14.98299679,1
7.467602135,5.964146883,0.8634996821,-0.001082132947,A8/A9III,16.74077927,0
8.333101955,3.881961128,1.026203562,0.899104675,G8III/IV,17.77019899,1
8.708928583,2.110558399,1.289611346,1.182197963,G8III,16.52135181,0
8.955566385,1.09513117,0.9201973164,0.245239164,A0V,13.9692699,1
7.013212452,13.35450328,1.01781135,0.7445196136,F5V,17.52864798,1
8.302527886,4.200040322,0.8844710908,1.188249847,K2III,15.12313724,0
8.685288004,6.11285107,0.8924443352,0.458073724,F2III,17.46878117,0
7.46942428,0.08066767013,1.534859638,0.0009010711377,B2IVpe,8.891739478,1
7.38405556,4.797647997,0.8709527731,1.249891389,K1III,14.76077421,0
6.792294,5.419486056,0.765052717,0.01892777753,B8/B9II/III,14.60179063,0
9.042404653,14.12844396,0.9045503069,0.9039779418,K3/K4III,16.78150047,0
8.717527074,9.022280997,1.013378676,0.327468591,F3V,17.12034967,1
3.30076325,0.5756995376,0.6738394873,1.710708279,K5Iabvar,13.01336213,0
9.30379717,9.15776571,0.7492494471,0.5070774453,G1V,19.44707904,1
8.575801687,10.2624828,0.980533295,0.7617434455,G5III,19.00831301,0
7.965869741,5.610836795,1.061976385,0.5385687343,O8:Vnn,17.13696785,1
9.10310744,4.51388812,1.486085152,1.036789857,G8III,17.80700591,0
9.754421171,3.861997968,1.960608457,0.9216579446,G9III,17.42384114,0
9.836235103,21.28566845,2.122153087,0.8662083066,K1/K2V,20.6500024,1
8.991050024,2.831114825,1.49204662,0.5103022453,F3Vp...,17.78191828,1
8.064831493,4.716833452,1.168488582,1.240239535,K1III,17.06643469,0
6.721778848,3.649444562,0.9273843394,0.9609388526,K0III,15.80580492,0
8.527986739,1.54343027,0.8263785914,-0.02284082452,A0V,14.94683042,1
8.370793071,0.9610467251,0.88373712,-0.02166402459,B9V,14.13379407,1
7.533218877,6.166302794,0.6280729754,0.968870647,K0III-IVw..,15.61897209,1
9.260275515,18.90137499,1.260018559,0.3840808039,A5V,18.19279604,1
7.796776759,2.986315875,0.9352009988,1.358142106,K1III,15.9803175,0
8.676292367,0.1585649372,1.249361868,1.122348478,K1III,12.76115802,0
7.746609202,9.362136055,0.8408851441,0.1932493203,A3IV/V,17.12711682,1
4.710696496,0.9916254758,0.8905905188,1.052382748,G8Ib/II,8.685817046,0
6.864623727,5.465652882,0.961623904,1.022643287,K0III,14.66239877,0
6.720315671,2.382760736,0.6404572596,-0.006568273935,B5V,13.47722867,1
4.280983548,5.54772126,0.8876892643,1.120999987,K0III,16.66284294,0
1.722712739,17.72568065,0.7209833154,0.4773035141,F3/F5V,17.78884256,1
4.627938527,3.382900281,1.002123008,-0.204742594,M0V,15.24107686,1
4.299532321,33.80981723,0.7880270346,0.6235574555,F6IV-Vs,17.62939295,1
8.864781013,16.76708015,1.631635972,0.7018681181,K0/K1III/IV,18.84859532,1
4.428892921,12.07752603,0.5365746781,1.608878867,K5III,14.25068586,0
7.352353671,1.073485225,0.8982748275,0.2692373685,F0Ib-II,11.30134963,0
8.337747749,4.336204865,1.080495928,0.9394711764,K5III,16.57056132,0
8.853425515,5.437963981,0.9507301575,0.9799111961,K0III,17.02170406,0
4.043327719,4.931245365,0.4748594399,0.648924163,F2.5II-III,14.65030717,0
7.829476063,17.01020296,0.6392851699,0.539713061,G3V,19.33236607,1
4.585423176,4.496413655,0.6472432019,-0.05871906772,B5V,14.45221334,1
8.740844649,2.027459886,1.345387452,0.1915016752,B0III/IV,14.43546997,1
8.892106785,7.615737386,0.7571247129,0.3380595001,F5V,18.66377568,1
9.525945703,0.08616087178,1.116574246,0.1345185873,B0.5III,11.48490896,0
3.007659721,11.08360933,0.6948953574,1.013692084,G5IIbCN...,15.58694562,0
8.59106644,3.15703411,1.476689563,1.103371132,K0III,15.86055112,0
7.070172245,1.823619396,0.883902306,-0.02486059902,G5/G6IVw,12.56618616,1
9.342240267,14.41783393,1.90545402,0.7512042837,K0V,21.29258741,1
7.638555051,2.846251753,1.036413594,1.401589733,K3III,13.94229478,0
8.014774433,1.009708118,1.277815783,1.538003783,K2III,13.41469121,0
4.05625661,8.850866077,0.5792787736,0.9667650031,G8III,15.75909321,0
7.213971958,-0.02624190609,0.6886594674,-0.1777203931,O9V,9.023498715,1
6.492760453,4.793914319,0.7871065921,0.02866945138,A0V,16.40262534,1
8.129831717,7.40852724,1.036386346,0.4986497211,A3III,17.96563578,0
8.099528261,3.782519596,0.9064148209,0.7989501927,K0III,16.12401869,0
8.600253701,3.145996102,1.075174709,0.2423515908,A8V,16.22045529,1
9.163910554,1.253768069,1.179887952,1.192515155,K0III,15.48430546,0
8.635341637,9.332469583,1.60519482,0.3877339688,F0V,17.59453615,1
7.150709236,3.95952072,0.625396177,1.335805174,K5III,15.28555314,0
8.772250558,3.748199818,1.477397119,1.146161905,K1III,16.58347551,0
7.264412818,1.11579047,1.366846904,0.5812049089,F6V,13.42915551,1
8.839324655,2.640245971,1.27977691,0.7026162601,F3V,15.59618961,1
6.638974083,4.160726892,0.8343150078,1.31105373,K2III,15.6638935,0
7.800215997,4.771509922,1.423853038,1.283895626,K2III,16.41705422,0
8.944366485,5.407343694,1.254330599,-0.03585306648,K3V,17.06413616,1
7.680259839,11.9126266,1.009768632,0.5841992693,F3V,16.67714964,1
9.855221228,3.149345376,1.208713024,1.282177637,K2III,16.78053571,0
8.965033159,4.112862903,1.143315005,0.6480306024,F0V,17.70126566,1
8.29567972,4.08945731,1.013707693,0.9890699167,G8IV,16.48635804,1
8.308326554,3.075173863,0.8134100635,0.991072186,G8III,15.84667779,0
8.55119419,2.667295648,1.187758189,1.18902755,K3III,15.71205038,0
9.597410453,6.452789841,1.794691255,0.4372985403,F2V+...,20.59593746,1
7.091663062,3.020833063,0.9759831229,0.9553423684,G8III,15.09629845,0
8.790524754,-1.430598218,0.901969829,0.5219486677,F3II,11.30545367,0
8.611925463,2.604891261,1.56675937,0.6219651135,G3V,17.67914564,1
8.69598742,3.881053197,1.212695732,1.089007704,K1III,16.50761556,0
8.543272108,9.550757925,0.8920322169,0.9980893352,K1III,17.72971494,0
7.942401599,3.503946684,1.058277793,0.9463563934,G8III,14.86284139,0
8.510066115,3.357926083,0.9381460986,0.4131938258,A7V,15.89532002,1
4.601271674,2.441303442,0.7281052608,-0.1359981587,B2Vnn,13.15983396,1
7.887576286,3.54355588,1.214488835,0.2367424515,F5V,15.88378857,1
8.141423383,1.783765208,0.8068747817,1.24642693,K2III,16.02144621,0
8.398830766,6.457710129,1.103105462,0.415438653,F0V,17.48888919,1
7.523474796,8.138933107,0.8977111876,0.3190410337,A9V,17.2605462,1
9.297216689,11.34976815,1.261726115,0.8707837963,G5V,19.24614955,1
9.250949556,1.652904831,1.055493617,1.2452319,M2III,15.73920596,0
5.274947583,2.928503408,0.5985758962,0.9939307202,K0III,13.54295247,0
8.979629544,1.193430729,1.012671662,1.060277594,K4/K5III,13.84720476,0
8.066664794,11.50563038,0.9790683257,0.5644851782,F5V,17.64326511,1
7.770106597,3.368258479,1.104273643,0.03480817414,A7IIIvar,16.31638471,0
7.768267127,3.134873268,0.8763868025,1.338886518,K3III,15.55229561,0
7.706741006,14.94875636,1.077676401,0.5592347175,K0/K1III+..,19.06924865,0
9.189265254,-1.165353223,1.264201236,0.4051692166,B8/B9V,15.47697137,1
8.968972072,1.529544839,1.017719077,1.238773161,K2III,14.99064074,0
7.765166065,7.14095223,0.9271854417,0.0533084627,A0V,17.04839174,1
8.926319592,2.441648133,1.033674707,0.9729688321,K0III,16.25776615,0
8.127350322,3.012581506,1.577754424,1.195604229,M3III:,19.26434026,0
7.562009268,-1.285813747,0.7708446568,1.158105355,B9:Ib:,5.013460638,0
3.260902331,0.02431302261,0.721180183,2.400099962,G5Ibv SB,9.397267291,0
7.608379547,1.775546004,0.5510806892,-0.1388630111,B5V,15.00951679,1
2.744132146,8.159677756,0.7367907484,1.229175297,K1III,13.19805731,0
8.073647372,5.997250478,1.108740989,0.6706882355,F5III/IV,16.44407527,1
5.061568986,1.068664531,1.540905416,0.31282053,B2Vp,10.75043617,1
8.339529891,9.327750696,0.7581167122,0.421768384,F5V,18.24357849,1
8.426543357,2.372194788,1.112657202,1.126893361,K1III,16.12354357,0
8.897543167,24.10197786,0.9813952716,0.6562251671,G5V,20.46640793,1
8.350885713,2.891368872,1.021747056,-0.0703904808,B9III,15.51546452,0
8.022580522,2.378649336,1.399754124,0.9045054514,G8III,15.24570692,0
9.399819461,8.52056908,0.9227764468,0.6663252221,G2V,18.45368168,1
9.212262016,1.049770841,0.7016678512,1.093974135,K3III,15.01834654,0
8.806278641,19.34555435,0.8488968039,0.5757319657,G5V,20.22991227,1
5.730415718,38.24612804,1.046744519,0.7865153762,K1V,22.29030841,1
8.736938247,1.981291387,0.8567676469,1.094808511,K2/K3III,16.35793487,0
6.510257137,8.032815574,0.9538950974,0.9609592784,K0III,16.38941375,0
8.365746077,2.798515517,0.9949519434,0.05177528118,A0V,16.93460475,1
7.690605848,2.14764255,1.03594304,1.011988264,K0III,14.04590203,0
8.894055274,2.452708887,1.217352499,0.6881241672,F3/F5Vw,20.91168184,1
9.316310009,0.364935349,1.381952676,1.419983402,M2III,13.90883923,0
8.56712937,7.662076821,1.319002682,0.5356686489,F5V,17.06382044,1
8.875543825,3.352166971,1.463841924,1.089953916,K2III,17.36538242,0
8.528417923,3.404510301,1.430112697,0.6670361227,G3V,16.53576898,1
8.310757135,5.011643608,1.023134362,1.249485791,M2III,16.10824916,0
8.460480281,2.824362607,0.8601998221,0.9904697839,K0III,15.2093776,0
7.33283645,3.930283326,0.8250896673,1.030141756,K1III,15.48753765,0
7.220653063,4.631390881,0.8778065414,1.191011492,K5III,16.41338084,0
6.727900432,6.064402212,0.9018574323,0.5464530327,F3II/III,16.68889447,0
3.970826092,3.307771028,0.6511069137,-0.0121459025,B9IV-Vn,14.12756032,1
8.45590511,3.130204539,1.005519189,1.219668783,K1III,16.86954061,0
8.141098037,5.435842695,1.191013665,-0.0756708681,B8/9Vp:,17.00024963,1
10.26117678,2.837755485,1.115127114,0.2019395536,A2/A3III,16.17001439,0
7.166906408,4.960085982,0.9251587631,1.051444423,G8III,15.89034751,0
3.912230974,2.679605854,0.8403930415,1.24118231,K0III,13.35788811,0
9.535696218,13.01326988,1.708249172,1.331839954,K1III,17.35808265,0
7.336518437,11.90067617,0.7747999234,0.06235899989,A9III-IV,17.19672138,1
3.646844054,17.45915704,0.6323534872,1.181114627,K2III,16.07501991,0
0.5741389895,1.963102897,0.5891134641,-0.143981058,B2III SB,9.94061379,0
8.777234183,0.6053638911,1.012803439,1.265313677,K4/K5III,15.23263177,0
7.996402708,9.265664479,0.7441687683,0.5151277127,F5V,18.08262385,1
9.014314941,4.681308541,1.133813149,0.9841158968,G5V,18.94938803,1
6.143894185,32.53575693,0.848566264,0.5145901479,G2Vv comp,17.17215827,1
7.405155428,1.700079567,0.6844161545,1.431015825,K5III,14.08837359,0
8.444542259,0.4747445219,0.7792086395,1.204319803,K2III,13.58181728,0
9.518445213,4.584344477,1.352795463,0.6394366345,G3V,18.21832742,1
8.459755053,29.06325096,1.165194126,0.8398994862,G8V,20.84761013,1
8.779535058,2.147616932,0.8566830425,0.417723582,B8Ib,15.09172773,0
8.145798561,23.07530754,1.218070243,0.7303289446,K3V,20.74559585,1
9.447737163,32.85844686,1.129775454,0.9755399949,K2III,19.18412501,0
7.19370363,10.74011379,0.9378895954,0.344335154,F0V,17.50852304,1
6.76649529,4.574163223,0.8811280837,0.4874807836,F0V,16.10081636,1
10.13294956,2.044301604,1.859725406,0.7267506662,G8III,16.79791753,0
9.093474754,2.167589241,1.000186727,1.086923171,K0III,16.24725223,0
8.904477454,6.730807615,0.9164392962,0.6851483997,G0V,17.75264052,1
8.874192396,15.68387069,1.129619543,0.7750490871,C6II,19.81638389,0
9.003001053,0.6158599684,1.261429385,1.017656826,G8III,12.25729183,0
4.606738681,5.894082724,0.7710183064,0.8847156758,G8III,15.77056016,0
8.145112491,11.5028945,0.903700877,0.7796858022,G8V,21.02225663,1
7.481775385,4.820947565,0.8304065515,0.9930251268,G8III,15.81258943,0
8.94116622,2.752860561,0.9691741941,0.9101742727,G8III,16.12150782,0
7.460119707,0.2705645899,1.26772225,1.492621341,M2III,9.713504881,0
8.313317032,2.815546998,1.125824322,-0.004292384293,A6:V+...,14.4558273,1
3.559541694,10.17964525,0.9376852874,0.07848306422,A5IIIs,14.68299302,0
7.850274414,2.429480625,1.027372463,1.45476567,K3III,13.62622847,0
8.498465223,9.458296803,0.8250421891,0.6534004829,F5V,18.60675726,1
9.019246952,10.19025458,0.9347723378,0.6081268437,G3V,20.34457056,1
6.534103557,9.51946216,0.5638386473,1.127602092,K1III,18.72556784,0
8.02325938,1.855300113,1.288735714,1.222687129,K1III,14.76126146,0
5.043300399,11.41766293,0.7795378363,0.3793598678,A8V,16.79410473,1
8.110128846,2.726086441,1.052072353,1.202276006,K3III,16.3554515,0
9.538515225,5.316484265,1.015944259,0.708378094,G2III,17.67863795,0
6.377795277,3.554144353,0.8424224621,1.290366472,K5III,14.67228048,0
9.288453858,14.91450531,1.664725935,0.8418459117,G3V,20.62917404,1
7.623455328,1.713531665,0.8066502171,1.00161278,K0III,15.08353738,0
8.645480651,1.508908325,1.055019577,1.055444959,K0III,14.77860467,0
6.618598756,3.351714332,1.003464203,1.041489788,G8III,15.12537178,0
7.660873964,0.7554122296,0.7180475157,1.372978447,K2III,12.95912068,0
7.830411336,11.96375832,1.211839056,0.6052980923,F9IV,17.99230318,1
8.249713819,6.879249464,1.56890146,0.5378584993,F3V,17.15910447,1
7.812208913,0.4103119326,0.9351187291,-0.08409487411,B7Ib,9.623492791,0
3.918469481,3.602770662,0.7158074517,1.760791088,M2.5III,12.63091094,0
